File_csv,abstract_avg,section_1_avg,section_2_avg,section_3_avg,section_4_avg,section_5_avg,Cluster
journal.pone.0180840.csv,2.8333333333333335,3.5,6.333333333333333,8.666666666666666,22.833333333333332,0.0,0
journal.pone.0140443.csv,4.0,4.0,5.25,5.5,12.5,0.5,0
journal.pone.0044157.csv,2.5714285714285716,5.571428571428571,14.285714285714286,17.571428571428573,1.8571428571428572,0.0,0
journal.pone.0006402.csv,2.0,1.6666666666666667,5.333333333333333,2.6666666666666665,4.666666666666667,0.6666666666666666,1
journal.pone.0013027.csv,1.0,1.3333333333333333,1.4444444444444444,3.5555555555555554,6.0,0.1111111111111111,1
journal.pone.0153403.csv,1.875,1.5,2.125,3.625,4.0,0.0,1
journal.pone.0028258.csv,1.0,1.625,2.5,1.5,3.75,0.0,1
journal.pone.0068654.csv,2.8,1.6,2.2,3.8,5.2,0.0,1
journal.pone.0121283.csv,0.8,4.6,3.4,1.4,6.8,3.4,0
journal.pone.0091232.csv,2.5,4.875,5.625,0.75,2.125,0.75,0
journal.pone.0047660.csv,1.6153846153846154,3.4615384615384617,6.076923076923077,10.76923076923077,0.6153846153846154,0.0,1
journal.pone.0169416.csv,2.5714285714285716,4.285714285714286,3.857142857142857,2.7142857142857144,7.571428571428571,0.8571428571428571,0
journal.pone.0123523.csv,4.222222222222222,5.666666666666667,4.222222222222222,6.222222222222222,8.88888888888889,0.0,0
journal.pone.0206727.csv,0.5714285714285714,4.428571428571429,2.857142857142857,4.285714285714286,3.7142857142857144,0.8571428571428571,0
journal.pone.0027745.csv,1.0,2.4444444444444446,7.0,6.333333333333333,0.6666666666666666,0.0,1
journal.pone.0159270.csv,1.7777777777777777,6.333333333333333,6.888888888888889,24.77777777777778,11.333333333333334,0.0,0
journal.pone.0099726.csv,2.5555555555555554,3.888888888888889,6.888888888888889,31.333333333333332,2.5555555555555554,2.5555555555555554,0
journal.pone.0112073.csv,1.8181818181818181,3.5454545454545454,5.363636363636363,7.636363636363637,5.181818181818182,1.7272727272727273,1
journal.pone.0189509.csv,3.0,3.625,5.125,6.875,5.5,0.375,0
journal.pone.0124072.csv,2.2222222222222223,5.111111111111111,7.111111111111111,4.777777777777778,7.222222222222222,2.111111111111111,0
journal.pone.0218069.csv,1.2,4.5,6.8,5.9,5.6,0.9,0
journal.pone.0035631.csv,1.6666666666666667,2.0,0.6666666666666666,6.0,1.6666666666666667,0.0,1
journal.pone.0182851.csv,3.875,5.875,3.5,33.625,10.125,1.5,0
journal.pone.0204332.csv,2.8181818181818183,6.7272727272727275,5.636363636363637,7.909090909090909,5.2727272727272725,0.8181818181818182,0
journal.pone.0118748.csv,3.7142857142857144,14.571428571428571,9.142857142857142,13.142857142857142,22.571428571428573,1.1428571428571428,3
journal.pone.0205789.csv,1.8333333333333333,1.0,0.5,3.0,2.3333333333333335,0.0,1
journal.pone.0213855.csv,2.3333333333333335,4.5,3.3333333333333335,3.8333333333333335,12.0,0.8333333333333334,0
journal.pone.0151360.csv,3.142857142857143,10.285714285714286,3.5714285714285716,5.428571428571429,12.0,1.2857142857142858,3
journal.pone.0058407.csv,2.0,10.0,19.0,2.75,0.0,0.0,3
